DATE,NEW_DATE,DATE_STRING,AVG_WIND,PRECIP,SNOW_TOTAL,SNOW_DEPTH,MAX_TEMP,MIN_TEMP,FOG,THUNDER,ICE,HAIL,HAZE_SMOKE,BLW_SNOW,HIGH_WIND,DRIZZLE,RAIN,SNOW
2012-02-22,2012-02-22T00:00:00Z,22 February 2012,6.49,0,0,0,57,43,No,No,No,No,No,No,No,No,No,No
2012-02-23,2012-02-23T00:00:00Z,23 February 2012,8.05,0,0,0,58,46,No,No,No,No,No,No,No,No,No,No
2012-02-24,2012-02-24T00:00:00Z,24 February 2012,8.05,0.6,0,0,46,36,Yes,No,No,No,No,No,No,No,Yes,Yes
2012-02-25,2012-02-25T00:00:00Z,25 February 2012,14.99,0,0,0,45,33,No,No,No,No,No,No,No,No,No,Yes
2012-02-26,2012-02-26T00:00:00Z,26 February 2012,8.72,0,0,0,45,29,No,No,No,No,No,No,No,No,No,No
2012-02-27,2012-02-27T00:00:00Z,27 February 2012,3.13,0,0,0,59,36,No,No,No,No,No,No,No,No,No,No
2012-02-28,2012-02-28T00:00:00Z,28 February 2012,5.59,0,0,0,50,40,No,No,No,No,No,No,No,No,No,No
2012-02-29,2012-02-29T00:00:00Z,29 February 2012,3.8,0.37,0,0,42,38,Yes,No,No,No,No,No,No,No,Yes,No
2012-03-01,2012-03-01T00:00:00Z,01 March 2012,2.01,0.13,0,0,41,37,Yes,No,No,No,No,No,No,No,Yes,No
2012-03-02,2012-03-02T00:00:00Z,02 March 2012,8.05,0.16,0,0,42,33,Yes,No,No,No,No,No,No,No,Yes,No
2012-03-03,2012-03-03T00:00:00Z,03 March 2012,4.03,0.12,0,0,56,42,Yes,No,No,No,No,No,No,No,Yes,No
2012-03-04,2012-03-04T00:00:00Z,04 March 2012,6.93,0,0,0,45,36,No,No,No,No,No,No,No,No,No,No
2012-03-05,2012-03-05T00:00:00Z,05 March 2012,8.5,0,0,0,44,28,No,No,No,No,No,No,No,No,No,No
2012-03-06,2012-03-06T00:00:00Z,06 March 2012,7.16,0,0,0,44,25,No,No,No,No,No,No,No,No,No,No
2012-03-07,2012-03-07T00:00:00Z,07 March 2012,8.28,0,0,0,62,37,No,No,No,No,No,No,No,No,No,No
2012-03-08,2012-03-08T00:00:00Z,08 March 2012,6.71,0,0,0,71,53,No,No,No,No,No,No,No,No,No,No
2012-03-09,2012-03-09T00:00:00Z,09 March 2012,8.72,0.02,0,0,64,37,No,No,No,No,No,No,No,No,Yes,No
2012-03-10,2012-03-10T00:00:00Z,10 March 2012,6.71,0,0,0,43,29,No,No,No,No,No,No,No,No,No,No
2012-03-11,2012-03-11T00:00:00Z,11 March 2012,7.61,0,0,0,61,36,No,No,No,No,No,No,No,No,No,No
2012-03-12,2012-03-12T00:00:00Z,12 March 2012,4.25,0,0,0,71,47,No,No,No,No,No,No,No,No,No,No
2012-03-13,2012-03-13T00:00:00Z,13 March 2012,5.82,0.04,0,0,74,54,No,No,No,No,No,No,No,No,Yes,No
2012-03-14,2012-03-14T00:00:00Z,14 March 2012,4.47,0,0,0,70,50,No,No,No,No,No,No,No,No,No,No
2012-03-15,2012-03-15T00:00:00Z,15 March 2012,6.71,0,0,0,52,43,No,No,No,No,No,No,No,No,No,No
2012-03-16,2012-03-16T00:00:00Z,16 March 2012,3.36,0.03,0,0,51,43,No,No,No,No,Yes,No,No,No,Yes,No
2012-03-17,2012-03-17T00:00:00Z,17 March 2012,4.92,0,0,0,62,45,No,No,No,No,No,No,No,No,No,No
2012-03-18,2012-03-18T00:00:00Z,18 March 2012,2.91,0,0,0,64,46,No,No,No,No,Yes,No,No,No,No,No
2012-03-19,2012-03-19T00:00:00Z,19 March 2012,4.03,0,0,0,74,55,No,No,No,No,Yes,No,No,No,No,No
2012-03-20,2012-03-20T00:00:00Z,20 March 2012,2.91,0,0,0,73,55,No,No,No,No,No,No,No,No,No,No
2012-03-21,2012-03-21T00:00:00Z,21 March 2012,3.8,0,0,0,67,57,No,No,No,No,Yes,No,No,No,No,No
2012-03-22,2012-03-22T00:00:00Z,22 March 2012,3.36,0,0,0,78,56,Yes,No,No,No,Yes,No,No,No,No,No
2012-03-23,2012-03-23T00:00:00Z,23 March 2012,4.25,0,0,0,76,58,No,No,No,No,No,No,No,No,No,No
2012-03-24,2012-03-24T00:00:00Z,24 March 2012,7.61,0.01,0,0,65,47,Yes,No,No,No,No,No,No,No,Yes,No
2012-03-25,2012-03-25T00:00:00Z,25 March 2012,6.93,0.06,0,0,52,45,Yes,No,No,No,No,No,No,No,Yes,No
2012-03-26,2012-03-26T00:00:00Z,26 March 2012,7.61,0,0,0,54,34,No,No,No,No,No,No,No,No,No,No
2012-03-27,2012-03-27T00:00:00Z,27 March 2012,5.37,0,0,0,51,30,No,No,No,No,No,No,No,No,No,No
2012-03-28,2012-03-28T00:00:00Z,28 March 2012,5.82,0.02,0,0,67,44,No,No,No,No,No,No,No,No,Yes,No
2012-03-29,2012-03-29T00:00:00Z,29 March 2012,8.95,0,0,0,61,43,No,No,No,No,No,No,No,No,No,No
2012-03-30,2012-03-30T00:00:00Z,30 March 2012,4.47,0.11,0,0,57,40,Yes,No,No,No,No,No,No,No,Yes,No
2012-03-31,2012-03-31T00:00:00Z,31 March 2012,6.93,0.26,0,0,43,38,Yes,No,No,No,No,No,No,No,Yes,No
2012-04-01,2012-04-01T00:00:00Z,01 April 2012,2.46,0.51,0,0,52,42,Yes,No,No,No,No,No,No,No,Yes,No
2012-04-02,2012-04-02T00:00:00Z,02 April 2012,7.83,0.04,0,0,57,40,Yes,No,No,No,No,No,No,No,Yes,No
2012-04-03,2012-04-03T00:00:00Z,03 April 2012,5.82,0,0,0,64,40,No,No,No,No,No,No,No,No,No,No
2012-04-04,2012-04-04T00:00:00Z,04 April 2012,5.82,0,0,0,68,47,No,No,No,No,No,No,No,No,No,No
2012-04-05,2012-04-05T00:00:00Z,05 April 2012,5.14,0,0,0,58,42,No,No,No,No,No,No,No,No,No,No
2012-04-06,2012-04-06T00:00:00Z,06 April 2012,6.71,0,0,0,59,38,No,No,No,No,No,No,No,No,No,No
2012-04-07,2012-04-07T00:00:00Z,07 April 2012,5.59,0,0,0,61,40,No,No,No,No,No,No,No,No,No,No
2012-04-08,2012-04-08T00:00:00Z,08 April 2012,7.83,0,0,0,67,44,No,No,No,No,No,No,No,No,No,No
2012-04-09,2012-04-09T00:00:00Z,09 April 2012,10.96,0,0,0,64,49,No,No,No,No,No,No,No,No,No,No
2012-04-10,2012-04-10T00:00:00Z,10 April 2012,5.59,0,0,0,60,45,No,No,No,No,No,No,No,No,Yes,No
2012-04-11,2012-04-11T00:00:00Z,11 April 2012,4.92,0,0,0,53,43,No,No,No,No,No,No,No,No,Yes,No
2012-04-12,2012-04-12T00:00:00Z,12 April 2012,4.92,0,0,0,61,43,No,No,No,No,No,No,No,No,No,No
2012-04-13,2012-04-13T00:00:00Z,13 April 2012,3.36,0,0,0,65,43,No,No,No,No,No,No,No,No,No,No
2012-04-14,2012-04-14T00:00:00Z,14 April 2012,3.36,0,0,0,72,50,No,No,No,No,No,No,No,No,Yes,No
2012-04-15,2012-04-15T00:00:00Z,15 April 2012,3.58,0,0,0,77,58,No,No,No,No,No,No,No,No,Yes,No
2012-04-16,2012-04-16T00:00:00Z,16 April 2012,5.59,0,0,0,88,65,No,No,No,No,No,No,No,No,No,No
2012-04-17,2012-04-17T00:00:00Z,17 April 2012,5.59,0,0,0,78,61,No,No,No,No,No,No,No,No,No,No
2012-04-18,2012-04-18T00:00:00Z,18 April 2012,4.92,0.01,0,0,62,49,No,No,No,No,No,No,No,No,Yes,No
2012-04-19,2012-04-19T00:00:00Z,19 April 2012,2.01,0.04,0,0,70,47,No,No,No,No,Yes,No,No,No,Yes,No
2012-04-20,2012-04-20T00:00:00Z,20 April 2012,4.92,0,0,0,71,54,Yes,No,No,No,No,No,No,No,No,No
2012-04-21,2012-04-21T00:00:00Z,21 April 2012,4.92,0.22,0,0,71,54,Yes,No,No,No,No,No,No,No,Yes,No
2012-04-22,2012-04-22T00:00:00Z,22 April 2012,8.72,2.45,0,0,54,46,Yes,No,No,No,No,No,No,No,Yes,No
2012-04-23,2012-04-23T00:00:00Z,23 April 2012,6.71,0.22,0,0,54,42,Yes,No,No,No,No,No,No,No,Yes,No
2012-04-24,2012-04-24T00:00:00Z,24 April 2012,6.26,0,0,0,59,41,No,No,No,No,No,No,No,No,No,No
2012-04-25,2012-04-25T00:00:00Z,25 April 2012,2.24,0,0,0,62,43,No,No,No,No,No,No,No,No,Yes,No
2012-04-26,2012-04-26T00:00:00Z,26 April 2012,5.82,0.03,0,0,61,45,No,No,No,No,No,No,No,No,Yes,No
2012-04-27,2012-04-27T00:00:00Z,27 April 2012,9.4,0.04,0,0,56,41,Yes,No,No,No,No,No,No,No,Yes,No
2012-04-28,2012-04-28T00:00:00Z,28 April 2012,6.04,0,0,0,60,38,No,No,No,No,No,No,No,No,No,No
2012-04-29,2012-04-29T00:00:00Z,29 April 2012,5.59,0,0,0,63,44,No,No,No,No,No,No,No,No,No,No
2012-04-30,2012-04-30T00:00:00Z,30 April 2012,4.03,0,0,0,62,43,No,No,No,No,No,No,No,No,No,No
2012-05-01,2012-05-01T00:00:00Z,01 May 2012,4.03,0.62,0,0,68,51,No,No,No,No,Yes,No,No,No,Yes,No
2012-05-02,2012-05-02T00:00:00Z,02 May 2012,5.82,0.08,0,0,53,50,Yes,No,No,No,No,No,No,No,Yes,No
2012-05-03,2012-05-03T00:00:00Z,03 May 2012,2.46,0.47,0,0,58,50,No,No,No,No,Yes,No,No,No,Yes,No
2012-05-04,2012-05-04T00:00:00Z,04 May 2012,2.01,0.1,0,0,73,54,No,No,No,No,Yes,No,No,No,Yes,No
2012-05-05,2012-05-05T00:00:00Z,05 May 2012,3.13,0,0,0,63,56,No,No,No,No,Yes,No,No,No,No,No
2012-05-06,2012-05-06T00:00:00Z,06 May 2012,3.58,0,0,0,65,53,Yes,No,No,No,No,No,No,No,No,No
2012-05-07,2012-05-07T00:00:00Z,07 May 2012,3.58,0.01,0,0,65,52,No,No,No,No,No,No,No,No,Yes,No
2012-05-08,2012-05-08T00:00:00Z,08 May 2012,4.92,0.04,0,0,66,55,No,No,No,No,No,No,No,No,Yes,No
2012-05-09,2012-05-09T00:00:00Z,09 May 2012,2.91,0.33,0,0,69,57,No,No,No,No,Yes,No,No,No,Yes,No
2012-05-10,2012-05-10T00:00:00Z,10 May 2012,5.82,0.19,0,0,64,52,Yes,No,No,No,No,No,No,No,Yes,No
2012-05-11,2012-05-11T00:00:00Z,11 May 2012,5.59,0,0,0,68,49,No,No,No,No,No,No,No,No,No,No
2012-05-12,2012-05-12T00:00:00Z,12 May 2012,4.03,0,0,0,78,53,No,No,No,No,No,No,No,No,No,No
2012-05-13,2012-05-13T00:00:00Z,13 May 2012,4.47,0,0,0,81,63,No,No,No,No,No,No,No,No,No,No
2012-05-14,2012-05-14T00:00:00Z,14 May 2012,4.03,0,0,0,70,63,No,No,No,No,Yes,No,No,No,Yes,No
2012-05-15,2012-05-15T00:00:00Z,15 May 2012,3.36,0.54,0,0,65,61,Yes,No,No,No,No,No,No,No,Yes,No
2012-05-16,2012-05-16T00:00:00Z,16 May 2012,2.01,0.09,0,0,78,61,Yes,No,No,No,Yes,No,No,No,Yes,No
2012-05-17,2012-05-17T00:00:00Z,17 May 2012,4.25,0,0,0,72,53,No,No,No,No,No,No,No,No,No,No
2012-05-18,2012-05-18T00:00:00Z,18 May 2012,4.25,0,0,0,72,54,No,No,No,No,No,No,No,No,No,No
2012-05-19,2012-05-19T00:00:00Z,19 May 2012,3.13,0,0,0,80,53,No,No,No,No,No,No,No,No,No,No
2012-05-20,2012-05-20T00:00:00Z,20 May 2012,6.04,0,0,0,78,57,No,No,No,No,No,No,No,No,No,No
2012-05-21,2012-05-21T00:00:00Z,21 May 2012,7.16,1.4,0,0,62,57,Yes,No,No,No,No,No,No,No,Yes,No
2012-05-22,2012-05-22T00:00:00Z,22 May 2012,4.7,0.23,0,0,70,60,Yes,No,No,No,No,No,No,No,Yes,No
2012-05-23,2012-05-23T00:00:00Z,23 May 2012,2.91,0.03,0,0,75,64,No,No,No,No,Yes,No,No,No,Yes,No
2012-05-24,2012-05-24T00:00:00Z,24 May 2012,4.03,0.95,0,0,66,62,Yes,No,No,No,No,No,No,No,Yes,No
2012-05-25,2012-05-25T00:00:00Z,25 May 2012,3.58,0,0,0,75,60,No,No,No,No,Yes,No,No,No,Yes,No
2012-05-26,2012-05-26T00:00:00Z,26 May 2012,2.68,0.02,0,0,84,67,Yes,No,No,No,No,No,No,No,Yes,No
2012-05-27,2012-05-27T00:00:00Z,27 May 2012,1.57,0.06,0,0,81,64,Yes,No,No,No,No,No,No,No,Yes,No
2012-05-28,2012-05-28T00:00:00Z,28 May 2012,2.68,0,0,0,89,71,No,No,No,No,No,No,No,No,No,No
2012-05-29,2012-05-29T00:00:00Z,29 May 2012,4.47,0.21,0,0,89,68,Yes,No,No,No,No,No,No,No,Yes,No
2012-05-30,2012-05-30T00:00:00Z,30 May 2012,3.13,0.01,0,0,76,68,Yes,No,No,No,No,No,No,No,Yes,No
2012-05-31,2012-05-31T00:00:00Z,31 May 2012,4.92,0,0,0,79,66,No,No,No,No,No,No,No,No,No,No
2012-06-01,2012-06-01T00:00:00Z,01 June 2012,8.05,0.25,0,0,74,62,Yes,No,No,No,No,No,No,No,Yes,No
2012-06-02,2012-06-02T00:00:00Z,02 June 2012,5.14,0.39,0,0,75,61,Yes,No,No,No,No,No,No,No,Yes,No
2012-06-03,2012-06-03T00:00:00Z,03 June 2012,5.37,0.01,0,0,76,58,No,No,No,No,No,No,No,No,Yes,No
2012-06-04,2012-06-04T00:00:00Z,04 June 2012,7.61,0.18,0,0,63,54,Yes,No,No,No,No,No,No,No,Yes,No
2012-06-05,2012-06-05T00:00:00Z,05 June 2012,3.8,0.01,0,0,64,51,No,No,No,No,No,No,No,No,Yes,No
2012-06-06,2012-06-06T00:00:00Z,06 June 2012,2.24,0.01,0,0,72,54,Yes,No,No,No,No,No,No,No,Yes,No
2012-06-07,2012-06-07T00:00:00Z,07 June 2012,2.91,0.01,0,0,78,58,Yes,No,No,No,No,No,No,No,Yes,No
2012-06-08,2012-06-08T00:00:00Z,08 June 2012,3.13,0,0,0,81,60,No,No,No,No,No,No,No,No,No,No
2012-06-09,2012-06-09T00:00:00Z,09 June 2012,2.91,0,0,0,78,64,No,No,No,No,No,No,No,No,Yes,No
2012-06-10,2012-06-10T00:00:00Z,10 June 2012,1.57,0,0,0,84,66,No,No,No,No,No,No,No,No,Yes,No
2012-06-11,2012-06-11T00:00:00Z,11 June 2012,5.37,0,0,0,77,64,No,No,No,No,No,No,No,No,No,No
2012-06-12,2012-06-12T00:00:00Z,12 June 2012,5.59,1.02,0,0,72,65,No,No,No,No,Yes,No,No,No,Yes,No
2012-06-13,2012-06-13T00:00:00Z,13 June 2012,5.59,0.32,0,0,69,64,No,No,No,No,Yes,No,No,No,Yes,No
2012-06-14,2012-06-14T00:00:00Z,14 June 2012,6.04,0,0,0,77,62,No,No,No,No,No,No,No,No,No,No
2012-06-15,2012-06-15T00:00:00Z,15 June 2012,4.03,0,0,0,80,60,No,No,No,No,Yes,No,No,No,No,No
2012-06-16,2012-06-16T00:00:00Z,16 June 2012,4.47,0,0,0,80,60,No,No,No,No,No,No,No,No,No,No
2012-06-17,2012-06-17T00:00:00Z,17 June 2012,4.47,0,0,0,73,58,No,No,No,No,No,No,No,No,No,No
2012-06-18,2012-06-18T00:00:00Z,18 June 2012,3.13,0,0,0,72,57,No,No,No,No,No,No,No,No,No,No
2012-06-19,2012-06-19T00:00:00Z,19 June 2012,2.68,0,0,0,77,63,No,No,No,No,No,No,No,No,No,No
2012-06-20,2012-06-20T00:00:00Z,20 June 2012,3.58,0,0,0,94,70,No,No,No,No,Yes,No,No,No,No,No
2012-06-21,2012-06-21T00:00:00Z,21 June 2012,4.7,0,0,0,94,79,No,No,No,No,No,No,No,No,No,No
2012-06-22,2012-06-22T00:00:00Z,22 June 2012,2.68,0.35,0,0,90,70,No,No,No,No,Yes,No,No,No,Yes,No
2012-06-23,2012-06-23T00:00:00Z,23 June 2012,4.03,0,0,0,84,69,Yes,No,No,No,No,No,No,No,Yes,No
2012-06-24,2012-06-24T00:00:00Z,24 June 2012,2.91,0.06,0,0,84,66,No,No,No,No,No,No,No,No,Yes,No
2012-06-25,2012-06-25T00:00:00Z,25 June 2012,3.58,0.15,0,0,74,62,No,No,No,No,Yes,No,No,No,Yes,No
2012-06-26,2012-06-26T00:00:00Z,26 June 2012,6.26,0,0,0,72,58,No,No,No,No,No,No,No,No,No,No
2012-06-27,2012-06-27T00:00:00Z,27 June 2012,6.71,0,0,0,81,62,No,No,No,No,No,No,No,No,No,No
2012-06-28,2012-06-28T00:00:00Z,28 June 2012,5.37,0,0,0,88,68,No,No,No,No,No,No,No,No,No,No
2012-06-29,2012-06-29T00:00:00Z,29 June 2012,3.8,0.21,0,0,93,68,Yes,No,No,No,Yes,No,No,No,Yes,No
2012-06-30,2012-06-30T00:00:00Z,30 June 2012,4.7,0,0,0,93,77,No,No,No,No,No,No,No,No,No,No
2012-07-01,2012-07-01T00:00:00Z,01 July 2012,4.7,0,0,0,94,74,No,No,No,No,No,No,No,No,No,No
2012-07-02,2012-07-02T00:00:00Z,02 July 2012,4.47,0,0,0,88,72,No,No,No,No,No,No,No,No,No,No
2012-07-03,2012-07-03T00:00:00Z,03 July 2012,2.91,0,0,0,89,71,No,No,No,No,No,No,No,No,No,No
2012-07-04,2012-07-04T00:00:00Z,04 July 2012,4.25,0.06,0,0,92,70,Yes,No,No,No,No,No,No,No,Yes,No
2012-07-05,2012-07-05T00:00:00Z,05 July 2012,5.14,0,0,0,95,77,No,No,No,No,No,No,No,No,No,No
2012-07-06,2012-07-06T00:00:00Z,06 July 2012,2.68,0,0,0,93,72,No,No,No,No,No,No,No,No,No,No
2012-07-07,2012-07-07T00:00:00Z,07 July 2012,4.03,0.5,0,0,97,72,No,No,No,No,No,No,No,No,Yes,No
2012-07-08,2012-07-08T00:00:00Z,08 July 2012,3.13,0.09,0,0,92,72,Yes,No,No,No,No,No,No,No,Yes,No
2012-07-09,2012-07-09T00:00:00Z,09 July 2012,3.8,0,0,0,86,73,No,No,No,No,No,No,No,No,No,No
2012-07-10,2012-07-10T00:00:00Z,10 July 2012,3.8,0,0,0,87,69,No,No,No,No,No,No,No,No,No,No
2012-07-11,2012-07-11T00:00:00Z,11 July 2012,2.68,0,0,0,85,71,No,No,No,No,No,No,No,No,No,No
2012-07-12,2012-07-12T00:00:00Z,12 July 2012,2.68,0,0,0,89,70,No,No,No,No,No,No,No,No,No,No
2012-07-13,2012-07-13T00:00:00Z,13 July 2012,2.91,0,0,0,89,74,No,No,No,No,No,No,No,No,No,No
2012-07-14,2012-07-14T00:00:00Z,14 July 2012,4.25,0,0,0,85,73,No,No,No,No,No,No,No,No,Yes,No
2012-07-15,2012-07-15T00:00:00Z,15 July 2012,3.58,0.26,0,0,89,71,Yes,No,No,No,No,No,No,No,Yes,No
2012-07-16,2012-07-16T00:00:00Z,16 July 2012,4.7,0,0,0,91,70,No,No,No,No,No,No,No,No,No,No
2012-07-17,2012-07-17T00:00:00Z,17 July 2012,4.25,0,0,0,96,74,No,No,No,No,No,No,No,No,No,No
2012-07-18,2012-07-18T00:00:00Z,18 July 2012,2.91,1.76,0,0,100,73,Yes,No,No,No,No,No,No,No,Yes,No
2012-07-19,2012-07-19T00:00:00Z,19 July 2012,4.7,0.02,0,0,76,68,No,No,No,No,No,No,No,No,Yes,No
2012-07-20,2012-07-20T00:00:00Z,20 July 2012,7.38,0.58,0,0,72,61,Yes,No,No,No,No,No,No,No,Yes,No
2012-07-21,2012-07-21T00:00:00Z,21 July 2012,4.25,0,0,0,78,61,No,No,No,No,No,No,No,No,No,No
2012-07-22,2012-07-22T00:00:00Z,22 July 2012,2.46,0,0,0,83,65,No,No,No,No,No,No,No,No,No,No
2012-07-23,2012-07-23T00:00:00Z,23 July 2012,4.03,0.15,0,0,86,71,No,No,No,No,Yes,No,No,No,Yes,No
2012-07-24,2012-07-24T00:00:00Z,24 July 2012,6.49,0,0,0,91,74,No,No,No,No,Yes,No,No,No,No,No
2012-07-25,2012-07-25T00:00:00Z,25 July 2012,4.25,0,0,0,85,67,No,No,No,No,No,No,No,No,No,No
2012-07-26,2012-07-26T00:00:00Z,26 July 2012,5.37,0.6,0,0,88,68,Yes,No,No,No,No,No,No,No,Yes,No
2012-07-27,2012-07-27T00:00:00Z,27 July 2012,4.47,0,0,0,87,71,No,No,No,No,No,No,No,No,No,No
2012-07-28,2012-07-28T00:00:00Z,28 July 2012,5.14,0.18,0,0,81,68,No,No,No,No,Yes,No,No,No,Yes,No
2012-07-29,2012-07-29T00:00:00Z,29 July 2012,3.58,0.01,0,0,80,68,Yes,No,No,No,No,No,No,No,Yes,No
2012-07-30,2012-07-30T00:00:00Z,30 July 2012,3.13,0,0,0,81,68,No,No,No,No,No,No,No,No,No,No
2012-07-31,2012-07-31T00:00:00Z,31 July 2012,3.8,0,0,0,80,70,No,No,No,No,No,No,No,No,No,No
2012-08-01,2012-08-01T00:00:00Z,01 August 2012,2.24,0.64,0,0,78,70,No,No,No,No,No,No,No,No,Yes,No
2012-08-02,2012-08-02T00:00:00Z,02 August 2012,2.68,0,0,0,87,70,No,No,No,No,Yes,No,No,No,No,No
2012-08-03,2012-08-03T00:00:00Z,03 August 2012,3.58,0,0,0,89,75,No,No,No,No,Yes,No,No,No,No,No
2012-08-04,2012-08-04T00:00:00Z,04 August 2012,3.13,0,0,0,90,75,No,No,No,No,No,No,No,No,No,No
2012-08-05,2012-08-05T00:00:00Z,05 August 2012,6.04,0.22,0,0,91,73,Yes,No,No,No,No,No,No,No,Yes,No
2012-08-06,2012-08-06T00:00:00Z,06 August 2012,3.58,0.01,0,0,86,72,Yes,No,No,No,No,No,No,No,Yes,No
2012-08-07,2012-08-07T00:00:00Z,07 August 2012,2.01,0,0,0,83,68,No,No,No,No,No,No,No,No,No,No
2012-08-08,2012-08-08T00:00:00Z,08 August 2012,1.12,0,0,0,86,73,No,No,No,No,Yes,No,No,No,No,No
2012-08-09,2012-08-09T00:00:00Z,09 August 2012,2.91,0,0,0,88,73,No,No,No,No,No,No,No,No,No,No
2012-08-10,2012-08-10T00:00:00Z,10 August 2012,4.25,0.24,0,0,80,70,Yes,No,No,No,No,No,No,No,Yes,No
2012-08-11,2012-08-11T00:00:00Z,11 August 2012,4.47,0,0,0,87,75,No,No,No,No,No,No,No,No,No,No
2012-08-12,2012-08-12T00:00:00Z,12 August 2012,4.7,0,0,0,87,73,No,No,No,No,No,No,No,No,No,No
2012-08-13,2012-08-13T00:00:00Z,13 August 2012,4.25,0,0,0,86,69,No,No,No,No,No,No,No,No,No,No
2012-08-14,2012-08-14T00:00:00Z,14 August 2012,2.24,0.01,0,0,79,72,No,No,No,No,No,No,No,No,Yes,No
2012-08-15,2012-08-15T00:00:00Z,15 August 2012,2.91,0.57,0,0,82,67,Yes,No,No,No,No,No,No,No,Yes,No
2012-08-16,2012-08-16T00:00:00Z,16 August 2012,3.36,0,0,0,85,66,Yes,No,No,No,No,No,No,No,No,No
2012-08-17,2012-08-17T00:00:00Z,17 August 2012,4.03,0.15,0,0,88,65,Yes,No,No,No,No,No,No,No,Yes,No
2012-08-18,2012-08-18T00:00:00Z,18 August 2012,3.36,0.32,0,0,79,63,Yes,No,No,No,No,No,No,No,Yes,No
2012-08-19,2012-08-19T00:00:00Z,19 August 2012,1.12,0,0,0,74,62,No,No,No,No,No,No,No,No,No,No
2012-08-20,2012-08-20T00:00:00Z,20 August 2012,1.12,0,0,0,78,65,No,No,No,No,No,No,No,No,No,No
2012-08-21,2012-08-21T00:00:00Z,21 August 2012,3.13,0,0,0,82,66,No,No,No,No,No,No,No,No,No,No
2012-08-22,2012-08-22T00:00:00Z,22 August 2012,2.01,0,0,0,82,68,No,No,No,No,No,No,No,No,Yes,No
2012-08-23,2012-08-23T00:00:00Z,23 August 2012,2.01,0,0,0,85,69,No,No,No,No,No,No,No,No,No,No
2012-08-24,2012-08-24T00:00:00Z,24 August 2012,2.01,0,0,0,87,69,No,No,No,No,Yes,No,No,No,No,No
2012-08-25,2012-08-25T00:00:00Z,25 August 2012,3.58,0,0,0,86,70,No,No,No,No,Yes,No,No,No,No,No
2012-08-26,2012-08-26T00:00:00Z,26 August 2012,4.7,0,0,0,84,68,No,No,No,No,No,No,No,No,No,No
2012-08-27,2012-08-27T00:00:00Z,27 August 2012,3.8,0.61,0,0,81,70,Yes,No,No,No,No,No,No,No,Yes,No
2012-08-28,2012-08-28T00:00:00Z,28 August 2012,6.26,0.14,0,0,87,73,Yes,No,No,No,No,No,No,No,Yes,No
2012-08-29,2012-08-29T00:00:00Z,29 August 2012,4.47,0,0,0,79,67,No,No,No,No,No,No,No,No,No,No
2012-08-30,2012-08-30T00:00:00Z,30 August 2012,3.58,0,0,0,82,61,No,No,No,No,No,No,No,No,No,No
2012-08-31,2012-08-31T00:00:00Z,31 August 2012,4.7,0,0,0,91,69,No,No,No,No,No,No,No,No,No,No
2012-09-01,2012-09-01T00:00:00Z,01 September 2012,4.92,0,0,0,91,74,No,No,No,No,No,No,No,No,No,No
2012-09-02,2012-09-02T00:00:00Z,02 September 2012,2.68,0,0,0,82,71,No,No,No,No,No,No,No,No,No,No
2012-09-03,2012-09-03T00:00:00Z,03 September 2012,6.71,0,0,0,79,71,No,No,No,No,No,No,No,No,Yes,No
2012-09-04,2012-09-04T00:00:00Z,04 September 2012,3.8,0.13,0,0,80,70,Yes,No,No,No,No,No,No,No,Yes,No
2012-09-05,2012-09-05T00:00:00Z,05 September 2012,3.8,0.07,0,0,80,71,Yes,No,No,No,No,No,No,No,Yes,No
2012-09-06,2012-09-06T00:00:00Z,06 September 2012,2.46,0,0,0,80,69,No,No,No,No,No,No,No,No,No,No
2012-09-07,2012-09-07T00:00:00Z,07 September 2012,2.91,0,0,0,87,71,No,No,No,No,No,No,No,No,No,No
2012-09-08,2012-09-08T00:00:00Z,08 September 2012,4.47,0.39,0,0,81,63,Yes,No,No,No,No,No,No,No,Yes,No
2012-09-09,2012-09-09T00:00:00Z,09 September 2012,3.13,0,0,0,78,63,No,No,No,No,No,No,No,No,Yes,No
2012-09-10,2012-09-10T00:00:00Z,10 September 2012,5.14,0,0,0,72,58,No,No,No,No,No,No,No,No,No,No
2012-09-11,2012-09-11T00:00:00Z,11 September 2012,2.91,0,0,0,73,54,No,No,No,No,No,No,No,No,No,No
2012-09-12,2012-09-12T00:00:00Z,12 September 2012,3.13,0,0,0,80,59,No,No,No,No,No,No,No,No,No,No
2012-09-13,2012-09-13T00:00:00Z,13 September 2012,2.46,0,0,0,81,63,No,No,No,No,No,No,No,No,No,No
2012-09-14,2012-09-14T00:00:00Z,14 September 2012,3.8,0,0,0,80,64,No,No,No,No,No,No,No,No,No,No
2012-09-15,2012-09-15T00:00:00Z,15 September 2012,4.47,0.01,0,0,73,60,No,No,No,No,No,No,No,No,Yes,No
2012-09-16,2012-09-16T00:00:00Z,16 September 2012,2.01,0,0,0,75,56,No,No,No,No,No,No,No,No,No,No
2012-09-17,2012-09-17T00:00:00Z,17 September 2012,2.91,0,0,0,78,57,No,No,No,No,No,No,No,No,No,No
2012-09-18,2012-09-18T00:00:00Z,18 September 2012,6.26,1.54,0,0,75,67,Yes,No,No,No,No,No,No,No,Yes,No
2012-09-19,2012-09-19T00:00:00Z,19 September 2012,5.14,0,0,0,70,57,No,No,No,No,No,No,No,No,Yes,No
